county,date,year,Verified Occurances Clean,suicide_flag,suicide_text,suicideAttempt_flag,suicideAttempt_text,homicide_flag,homicideAttempt_flag,escape_flag,escapeAttempt_flag,fire_flag,seriousInj_flag,batt_flag,riot_flag,sexOffense_flag,assaultStaff_flag,assaultDet_flag,fight_flag,restraintsStrict_flag,OCSprayStrict_flag,other_flag,other_text,other_pepperball,other_forcedMed,other_hospital,other_taser,other_prea,sexOffense_OR_prea,other_chair_rough,other_restraint_OR_chair
DuPage County,8/25/23,2023,Other (specify): Hospital; Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hospital,,,hosp,,,,,
Cook County,8/25/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Macon County,8/25/23,2023,Other (specify): TASER,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TASER,,,,ECD,,,,
Cook County,8/25/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/25/23,2023,Riot of Rebellion; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Fire,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
DuPage County,8/25/23,2023,Suicide Attempt (method) Strangulation; Other (specify): Hospital,0,,1,Strangulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Cook County,8/25/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/25/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Kane County,8/26/23,2023,OC Spray Used; Restraints Used; Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,1
St. Clair County,8/26/23,2023,Suicide Attempt (method),0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,8/26/23,2023,Other (specify): Hospital trn,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital trn,,,hosp,,,,,
Lake County,8/26/23,2023,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Cook County,8/26/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/26/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Peoria County,8/26/23,2023,Other (specify): statements,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,statements,,,,,,,,
Cook County,8/26/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Will County,8/26/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Fighting among Detainees; Other (specify): OTHER — WEAPON,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OTHER — WEAPON,,,,,,,,
Cook County,8/26/23,2023,Fire,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Will County,8/26/23,2023,Suicide Attempt (method) jumped from basketball,0,,1,jumped from basketball,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,8/26/23,2023,Other (specify): Injury Wrist,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Injury Wrist,,,,,,,,
Madison County,8/26/23,2023,Serious Injury,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/26/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Peoria County,8/26/23,2023,Other (specify): statements,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,statements,,,,,,,,
Cook County,8/27/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/27/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,8/27/23,2023,Other (specify): equipment,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,equipment,,,,,,,,
Tazewell County,8/27/23,2023,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Cook County,8/27/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Stephenson County,8/27/23,2023,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Cook County,8/27/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/27/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Peoria County,8/27/23,2023,Other (specify): statements,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,statements,,,,,,,,
Lake County,8/27/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,8/27/23,2023,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Sangamon County,8/27/23,2023,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Knox County,8/27/23,2023,Restraints Used; Other (specify): self harm,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,self harm,,,,,,,,1
Peoria County,8/27/23,2023,Other (specify): statements,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,statements,,,,,,,,
Cook County,8/27/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,8/27/23,2023,Other (specify): Response to Resistance; Escape Attempt,0,,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Response to Resistance,,,,,,,,
Peoria County,8/28/23,2023,Other (specify): statements,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,statements,,,,,,,,
Cook County,8/28/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Peoria County,8/28/23,2023,Suicide Attempt (method) suicidal statements,0,,1,suicidal statements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,OC Spray Used; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,
Peoria County,8/28/23,2023,Other (specify): statements; Restraints Used; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,statements,,,,,,,,1
Lake County,8/28/23,2023,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,8/28/23,2023,Suicide Attempt (method) Cutting,0,,1,Cutting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/28/23,2023,Battery; Serious Injury,0,,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,8/28/23,2023,Other (specify): hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hospital,,,hosp,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,8/28/23,2023,Other (specify): Dis/Conduct,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dis/Conduct,,,,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/28/23,2023,Sex Offense,0,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,prea,1,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/28/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Will County,8/29/23,2023,Other (specify): TASER DEPLOYMENT,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TASER DEPLOYMENT,,,,ECD,,,,
Cook County,8/29/23,2023,Fighting among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Other (specify): OTHER — WEAPON,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER — WEAPON,,,,,,,,
Lake County,8/29/23,2023,Other (specify): Injured Persea,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Injured Persea,,,,,,,,
Cook County,8/29/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Peoria County,8/29/23,2023,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,8/29/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,8/29/23,2023,Other (specify): RH Injury,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RH Injury,,,,,,,,
Cook County,8/29/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,8/29/23,2023,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Cook County,8/29/23,2023,OC Spray Used; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,8/29/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,8/29/23,2023,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,8/29/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/29/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/30/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,8/30/23,2023,Other (specify): Charges file,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Charges file,,,,,,,,
Cook County,8/30/23,2023,Assault on Staff; Battery; Sex Offense,0,,0,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,prea,1,,
Kane County,8/30/23,2023,Other (specify): Charges file,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Charges file,,,,,,,,
Lake County,8/30/23,2023,Other (specify): Disorderly,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Disorderly,,,,,,,,
Tazewell County,8/30/23,2023,Other (specify): taser use; Battery; Restraints Used; Assault on Staff,0,,0,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,taser use,,,,ECD,,,,1
Tazewell County,8/30/23,2023,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Kane County,8/30/23,2023,Other (specify): Charges file,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Charges file,,,,,,,,
Williamson County,8/30/23,2023,Other (specify): Taser; Restraints Used; Suicide Attempt (method) Strangulation,0,,1,Strangulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Taser,,,,ECD,,,,1
Cook County,8/30/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/30/23,2023,"Other (specify): OTHER — WEAPON
; Battery",0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,OTHER — WEAPON,,,,,,,,
Peoria County,8/30/23,2023,Other (specify): statements,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,statements,,,,,,,,
Kane County,8/30/23,2023,OC Spray Used; Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/30/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,8/30/23,2023,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Cook County,8/30/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,8/30/23,2023,Other (specify): Charges file,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Charges file,,,,,,,,
Cook County,8/30/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,8/30/23,2023,Other (specify): Hospital trn,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital trn,,,hosp,,,,,
Cook County,8/30/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/30/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,8/30/23,2023,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Kane County,8/30/23,2023,Other (specify): Charges file,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Charges file,,,,,,,,
Cook County,8/31/23,2023,Serious Injury; Suicide Attempt (method),0,,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,8/31/23,2023,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Tazewell County,8/31/23,2023,Restraints Used; Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,1
Cook County,8/31/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Peoria County,8/31/23,2023,Suicide Attempt (method),0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Cook County,8/31/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,8/31/23,2023,Other (specify): Hospital trn,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital trn,,,hosp,,,,,
Cook County,8/31/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Escape Attempt,0,,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,8/31/23,2023,Other (specify): OTHER — WEAPON,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER — WEAPON,,,,,,,,
Peoria County,8/31/23,2023,Suicide Attempt (method),0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,10/25/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,1/28/24,2024,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Will County,12/2/21,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Will County,12/7/21,2021,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
DuPage County,10/3/23,2023,Other (specify): Forced Meds; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Forced Meds,,forced med,,,,,,1
Sangamon County,9/2/23,2023,Other (specity). Medical,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,
Sangamon County,9/11/23,2023,Other (specify): hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hospital,,,hosp,,,,,
St. Clair County,02/27/2021,2021,Restraints Used; Other (specify): Chair,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chair,,,,,,,chair,1
Will County,02/20/2021,2021,Suicide Attempt (method) sheet tied around neck,0,,1,sheet tied around neck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
McHenry County,02/25/2021,2021,Other (specify): ERC,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ERC,,,,,,,chair,1
McHenry County,02/11/2021,2021,Other (specify): Ambulance,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ambulance,,,,,,,,
Coles County,02/19/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Madison County,02/27/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Stephenson County,02/09/2021,2021,Restraints Used; Other (specify): ERC,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ERC,,,,,,,chair,1
Livingston County,02/19/2021,2021,Suicide Attempt (method) hanging,0,,1,hanging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/05/2021,2021,Other (specify): INJECTION,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INJECTION,,,,,,,,
Will County,02/20/2021,2021,Restraints Used; Suicide Attempt (method) hit head on glass; Other (specify): aggravated,0,,1,hit head on glass,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,aggravated,,,,,,,,1
Sangamon County,02/01/2021,2021,Other (specify): Gran Mal Sei,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gran Mal Sei,,,,,,,,
Coles County,02/22/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Clinton County,02/17/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
McHenry County,02/27/2021,2021,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Rock Island County,02/26/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Lake County,02/10/2021,2021,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Winnebago County Jail,02/06/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
McHenry County,02/06/2021,2021,Other (specify): Ambulance,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ambulance,,,,,,,,
Kane County,02/21/2021,2021,Restraints Used; Other (specify): Rest-Chair,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest-Chair,,,,,,,chair,1
Kane County,02/21/2021,2021,OC Spray Used; Restraints Used; Fighting among Detainees; Other (specify): ER trans,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,ER trans,,,,,,,,1
Vermilion County,02/25/2021,2021,Other (specify): Taser used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Taser used,,,,ECD,,,,
Kane County,02/14/2021,2021,Restraints Used; Other (specify): Rest-Chair,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest-Chair,,,,,,,chair,1
Madison County,02/20/2021,2021,OC Spray Used; Assault on Staff; Serious Injury,0,,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
Sangamon County,02/22/2021,2021,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Sangamon County,02/09/2021,2021,Restraints Used; Serious Injury,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Lake County,02/02/2021,2021,Other (specify): Injured Pers,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Injured Pers,,,,,,,,
Madison County,02/04/2021,2021,OC Spray Used; Other (specify):,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,
Winnebago County Jail,01/26/2021,2021,OC Spray Used; Battery; Assault on Staff,0,,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,,,,,,
Macon County,02/20/2021,2021,Restraints Used; Suicide Attempt (method) STRANGULATION/BLANK,0,,1,STRANGULATION/BLANK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Stephenson County,02/28/2021,2021,Restraints Used; Other (specify): ERC,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ERC,,,,,,,chair,1
Will County,02/10/2021,2021,Restraints Used; Other (specify): Taser used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Taser used,,,,ECD,,,,1
Peoria County,02/12/2021,2021,Restraints Used; Other (specify): drive stun,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,drive stun,,,,ECD,,,,1
Kane County,02/28/2021,2021,Other (specify): Charges Filed,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Charges Filed,,,,,,,,
St. Clair County,02/25/2021,2021,Suicide Attempt (method) hanging bed sheet,0,,1,hanging bed sheet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
St. Clair County,02/22/2021,2021,Other (specify): strikes,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,strikes,,,,,,,,
St. Clair County,02/01/2021,2021,Restraints Used; Other (specify): Chair,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chair,,,,,,,chair,1
Stephenson County,02/06/2021,2021,Restraints Used; Other (specify): ERC,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ERC,,,,,,,chair,1
Lake County,02/06/2021,2021,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,02/07/2021,2021,Other (specify): Self Harm,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Self Harm,,,,,,,,
Madison County,02/18/2021,2021,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
